GEOID,Predicted_Weighted_Trips
36047098200,633.791986135803
36047098400,510.84779380755117
36047098600,454.25184321793415
36047098800,491.9953776990189
36047099000,450.5676526285198
36047099200,430.03896265512554
36047099400,418.2035575193252
36047099600,479.4526068676152
36047099800,485.8741367643572
36047100400,489.4101230722068
36047100600,429.7323550446716
36047100800,461.7580351304841
36047101000,562.4704031292223
36047101200,430.43338362418996
36047101400,431.7212816549904
36047101600,338.8231534991685
36047101800,411.3477770468589
36047102000,384.1723544421882
36047102200,540.6793878071686
36047102400,477.5307753336304
36047102600,470.49109490004054
36047102801,696.6942845816643
36047102802,432.34392503281595
36047103401,642.8347602598152
36047103402,436.82201248333115
36047105801,686.0396081626294
36047105804,760.6451723412206
36047107001,725.9427670790585
36047107002,427.9117447633522
36047107003,427.9117447633522
36047107800,532.8015960750618
36047109800,490.86726768449074
36047110400,911.0934501559408
36047110600,627.5906554057315
36047111000,533.4136645414525
36047111600,646.858680798284
36047111800,554.9889158847539
36047112000,524.0790588326943
36047112200,580.1981779616157
36047112400,574.5723141017689
36047112600,607.683275102441
36047112800,689.069360095355
36047113000,582.2123375846485
36047113200,499.6327583838353
36047113400,527.046655056502
36047114201,508.41770500946836
36047114202,468.2532211673732
36047114400,545.7121198933608
36047114600,514.1863216583215
36047115000,490.9294246498264
36047115200,520.8560593475162
36047115600,709.4361314262682
36047115800,468.54867909113415
36047116000,480.302679567977
36047116200,477.36483694873357
36047116400,553.9002591975853
36047116600,546.6373381088196
36047116800,532.0838499755525
36047117000,551.718259634502
36047117201,472.82551501403196
36047117202,554.5858831505191
36047117400,639.3514595042316
36047117601,491.9470550866027
36047117602,603.5018071665182
36047117800,498.6185778168559
36047118000,464.68156320069886
36047118201,571.4669646514568
36047118202,470.12880097656637
36047118400,667.2430100126873
36047118600,490.6921409612702
36047118800,743.006583120971
36047119000,621.896541457252
36047119200,508.60809004438465
36047119400,609.5791505021474
36047119600,820.5347117894519
36047119800,878.8496200077548
36047120000,637.8112164005873
36047120200,463.6632184168045
36047120801,571.9453004175558
36047120802,663.6846366063013
36047120803,471.428722935756
36047121000,601.8260415822496
36047121400,636.896266543594
36047122000,866.4731436611982
36047123700,1315.1675377510726
36047150200,448.12289598786174
36047152200,382.0915641370386
36047990100,427.9117447633522
36061000100,427.9117447633522
36061000201,505.3105759858075
36061000202,797.8712738740786
36061000500,439.0784198011579
36061000600,1103.2928635270148
36061000700,1730.0834035797166
36061000800,982.0408853189189
36061000900,1064.9367837525213
36061001001,369.28564314310086
36061001002,740.2491553942119
36061001200,526.6500500591695
36061001300,4998.232967466503
36061001401,514.9781797032632
36061001402,569.0080580246178
36061001501,1103.3830406940572
36061001502,1278.3862411065409
36061001600,1221.5348866062623
36061001800,1298.4388534524146
36061002000,635.4135644909891
36061002100,3869.365812012397
36061002201,735.3786694992588
36061002202,390.2055060002637
36061002400,619.4510234924479
36061002500,627.142314241601
36061002601,645.2002332861551
36061002602,494.70736903191306
36061002700,409.20774396372383
36061002800,720.762377885339
36061002901,1394.506442164223
36061002902,1056.718152133952
36061003001,781.5416943943724
36061003002,530.855261825455
36061003100,3223.5631073725467
36061003200,765.7738800680011
36061003300,2019.5181162302629
36061003400,733.1415638279126
36061003601,643.502778792457
36061003602,496.12258869828094
36061003700,1169.1163031080123
36061003800,948.0273426262422
36061003900,557.9633009579137
36061004001,431.05201533677143
36061004002,551.4367349166997
36061004100,1608.4821686795826
36061004200,1020.6635545921831
36061004300,1313.6186495484476
36061004400,1523.038238491722
36061004500,3136.3748291070883
36061004700,1045.0475833173005
36061004800,665.4727968671359
36061004900,1497.8563348159723
36061005000,1087.3844317866885
36061005200,2020.4185093991252
36061005400,5171.844923516525
36061005501,573.4121653598031
36061005502,1195.4825841537217
36061005600,3682.4134398788847
36061005700,1979.1055138938575
36061005800,5616.4372030192735
36061005900,579.8664347577396
36061006000,464.689974468451
36061006100,1757.4052834942638
36061006200,532.0790735014941
36061006300,872.8456334052678
36061006400,837.2560005431202
36061006500,602.4901099269946
36061006600,990.9627556045605
36061006700,627.7238738388351
36061006800,1797.9923846291033
36061006900,350.22723507184605
36061007001,525.8153434757307
36061007002,539.430615331224
36061007100,660.6608380075633
36061007200,1433.5313475769199
36061007300,594.2864753023572
36061007400,6086.108177340253
36061007500,423.2272136823799
36061007600,7543.746080617182
36061007700,549.4131223369905
36061007800,858.9030333850541
36061007900,472.76640898915343
36061008000,2422.989034591178
36061008100,834.3400959092186
36061008200,6353.798094280572
36061008300,3983.728600742269
36061008400,3861.083040280789
36061008601,433.99299301309827
36061008602,434.5772007569853
36061008603,506.07932646866874
36061008700,1276.3210217590436
36061008800,2711.3755569833224
36061008900,697.4997993959821
36061009000,2255.5575725026783
36061009100,2026.2586307831082
36061009200,8628.057253663577
36061009300,823.7436173312103
36061009400,14650.568906887582
36061009500,2964.8410036949067
36061009600,25893.612834822772
36061009700,566.6618591510656
36061009800,1212.734779555679
36061009901,718.0434730801617
36061009902,612.6585997079744
36061009903,405.3111963600885
36061010000,7130.526100986871
36061010100,5604.773736686888
36061010200,15182.14853483446
36061010300,3725.9825215181863
36061010400,7763.699165502949
36061010601,511.9396764837375
36061010602,498.9044088629845
36061010801,1305.503019827835
36061010802,542.7207106948067
36061010803,869.0956858978519
36061010900,18075.253548110337
36061011000,824.0445407670202
36061011100,1543.8926214489334
36061011201,2095.7579190948136
36061011202,3936.4114657550317
36061011203,2362.7565162359724
36061011300,20210.867207266612
36061011401,2157.2088221483086
36061011402,1066.392730423036
36061011500,1011.892382851552
36061011600,469.9035837156559
36061011700,553.1206417970542
36061011800,857.4995235710325
36061011900,27669.090410674475
36061012000,480.9665686563897
36061012101,1780.9330859565896
36061012102,735.8330425530381
36061012200,526.4838077541989
36061012400,989.6614603275152
36061012500,11933.593792464098
36061012601,610.0673816696705
36061012602,420.27787952762753
36061012700,1082.8319937477356
36061012800,459.98929038331397
36061012901,684.0722009486781
36061012902,545.9626335736456
36061013000,434.07605929136633
36061013100,13113.17099204052
36061013201,398.4965269376791
36061013202,473.6987109625647
36061013203,521.3359240042599
36061013300,869.6036047100624
36061013400,911.8588282852878
36061013501,628.9245635860711
36061013502,912.4289482172186
36061013601,511.32526910822486
36061013602,499.4896482475864
36061013603,459.1850104377632
36061013604,434.5984498547403
36061013700,4176.466944383879
36061013800,989.9430362191637
36061013900,1464.369929298831
36061014000,617.7762615692185
36061014200,778.0879877647984
36061014300,591.9998131951479
36061014401,432.09608478799055
36061014402,566.9362419730677
36061014500,661.4856635023058
36061014601,690.0222280794591
36061014602,770.6815076788245
36061014700,352.4948667191262
36061014801,416.2904382621061
36061014802,700.7671390713696
36061014900,2318.186433056859
36061015001,334.97091474048705
36061015002,407.17416887559216
36061015101,580.6544880369809
36061015102,760.9294902900269
36061015200,699.5213797420961
36061015301,958.2342176266749
36061015302,605.5012488027478
36061015401,490.86657119818653
36061015402,517.4835383113402
36061015403,583.6360751099083
36061015501,452.26761163729446
36061015502,475.52733073609875
36061015601,754.5993918159811
36061015602,478.2429926232556
36061015700,900.9051653096468
36061015801,477.1588536492186
36061015802,533.4582936116473
36061015900,748.1963207598
36061016001,604.5779222242065
36061016002,454.52907989735553
36061016100,503.97452354770996
36061016200,1012.7546885283524
36061016300,659.6305634254834
36061016400,904.1329282690626
36061016500,560.9049870400266
36061016600,866.7562719087433
36061016700,1006.4199103696958
36061016800,694.9995992882186
36061016900,633.514036604569
36061017000,1160.8075132211954
36061017100,782.2307693428802
36061017200,860.181858541508
36061017300,724.638688671588
36061017401,644.0969820599099
36061017402,494.72172713959344
36061017500,841.5294315984563
36061017700,856.5853423369434
36061017800,644.2329946377363
36061017900,787.0380956083629
36061018000,770.0301621597998
36061018100,768.7172561282308
36061018200,982.002260633304
36061018300,786.8791354959321
36061018400,860.5273436150655
36061018500,480.8086972981962
36061018600,664.5032091940136
36061018700,805.4356285785456
36061018800,741.1538028510162
36061018900,1081.1256102931243
36061019000,502.58883770172554
36061019100,723.2843461064117
36061019200,590.6122663725911
36061019300,927.9528754785626
36061019400,705.8970507270428
36061019500,723.5661697563453
36061019600,1051.1062806576201
36061019701,418.76863436616185
36061019702,433.8444220447325
36061019800,477.1177175114844
36061019900,867.8816535273377
36061020000,789.0842705308144
36061020101,405.3174833338466
36061020102,566.0076197190125
36061020300,565.1493917789202
36061020500,477.08947502984074
36061020600,583.6871213083546
36061020701,452.5822700015669
36061020800,613.4770132642858
36061020901,712.0876162719551
36061021000,710.437807042579
36061021100,990.1592044000348
36061021200,708.7029853770923
36061021303,789.0146688990435
36061021400,536.3625913052733
36061021500,604.5576293055022
36061021600,921.2494578984331
36061021703,472.1100068281178
36061021800,775.5668876190766
36061021900,770.572367644028
36061022000,670.2798490874768
36061022102,514.8589464869635
36061022200,1971.6527092962945
36061022301,833.0066307666893
36061022302,508.0415143171207
36061022400,795.7668210354027
36061022500,1122.0585216330003
36061022600,607.4853725233556
36061022700,697.218548876699
36061022800,751.3067092858818
36061022900,924.2522763452716
36061023000,925.6036995710906
36061023100,869.24372467222
36061023200,1276.2297961709637
36061023300,731.709350234146
36061023400,1027.3334952368448
36061023501,827.885681900848
36061023502,462.3940517418184
36061023600,1137.39017048015
36061023700,697.258913910443
36061023802,548.4084309745159
36061023803,499.173991621567
36061023804,462.3557125779512
36061023900,532.1553997338184
36061024000,582.4138698585424
36061024100,813.5271934880765
36061024200,789.4231651318518
36061024301,613.0548245456832
36061024302,827.1933688090184
36061024500,1628.3104996296067
36061024700,628.3350427823079
36061024900,401.2646455248089
36061025100,722.7875056910382
36061025300,1109.4925879541474
36061025500,607.7151590999706
36061025700,798.146914506172
36061025900,577.9178875995447
36061026100,1297.3442415283764
36061026300,1058.2796394624963
36061026500,796.5043858410527
36061026700,468.3795650307529
36061026900,1310.6823377461083
36061027100,1162.322354414008
36061027300,713.1463711589254
36061027500,388.20339105829345
36061027700,725.5966748653528
36061027900,1010.6217005076735
36061028100,435.26637699469205
36061028300,846.8052163362178
36061028500,1026.907010549437
36061028700,529.3032581512125
36061029100,1417.117842074576
36061029300,1614.29573487154
36061029500,766.3855262708107
36061029700,430.6256038862649
36061029900,600.7318206718776
36061030300,569.2913911562277
36061030700,566.6050790017064
36061030900,1330.68828143663
36061031100,441.34648260757785
36061031703,982.0420089742051
36061031704,728.1224638763321
36061031900,482.71120906429195
36081000101,513.8570827816893
36081000102,683.2336944706959
36081000103,489.85790681011406
36081000104,609.7511635754946
36081000200,475.6437845684056
36081000400,566.4157779120668
36081000600,507.03835276135965
36081000701,582.6089384734705
36081000702,736.9722545249236
36081000800,481.9706665549764
36081001000,575.9567885132645
36081001200,576.0260715254075
36081001400,530.2990738270679
36081001600,489.8616531715391
36081001800,471.0335987777094
36081001901,408.81906546845636
36081001902,1064.5830439170945
36081001903,906.2926892550088
36081002000,400.47000795955864
36081002200,484.038624817124
36081002400,434.0283581254464
36081002500,839.0490242419365
36081002600,407.7357129006115
36081002800,517.321690397471
36081003000,386.6047536676792
36081003100,632.3262011963369
36081003200,467.6311363108885
36081003301,743.5935296225349
36081003302,589.6575277392983
36081003400,739.585955452276
36081003600,512.8541012030898
36081003700,548.3543547641841
36081003800,501.4146939638859
36081003900,496.14725329593796
36081004001,494.3362699550758
36081004002,611.7597381381231
36081004200,638.5347112596602
36081004300,534.0300190138308
36081004401,609.6375971234885
36081004500,491.38698867640306
36081004700,642.6736253153646
36081005000,439.0784198011579
36081005100,527.7505079427651
36081005200,468.02991501168736
36081005300,639.4447184019724
36081005400,715.6826126658259
36081005500,1235.062472524281
36081005700,1271.611894662799
36081005800,714.9034867753337
36081005900,692.7657253680206
36081006100,689.4443436755192
36081006201,637.9140092951011
36081006202,743.557679543977
36081006300,706.9180469863817
36081006501,526.8764915770688
36081006502,638.3320247343528
36081006900,536.2590344853071
36081007100,688.1865397343279
36081007300,526.7126036669273
36081007500,632.4006158602034
36081007700,569.2391799065829
36081007900,441.5400945563233
36081008100,406.7195473053043
36081008300,483.3016028788008
36081008500,665.9378290426455
36081008600,549.6216987944033
36081008700,632.2994758166006
36081008800,528.8355151250258
36081009100,413.7205788567571
36081009400,545.7409231462564
36081009500,403.0821004893748
36081009600,474.59033670155
36081009700,474.8247705134286
36081009800,537.9333703547986
36081009900,427.9117447633522
36081010000,511.45874022012816
36081010100,413.97712772654535
36081010200,452.06245975545517
36081010300,527.3274881931127
36081010400,551.7997515491094
36081010500,578.3662871924107
36081010600,532.3967331392785
36081010701,435.57378535672177
36081010800,488.51403583566633
36081011000,521.3635833866958
36081011100,436.49149963468363
36081011200,537.5234468450576
36081011300,573.2206188444992
36081011400,500.4636749840064
36081011500,729.4875540731832
36081011600,490.14207889502325
36081011700,495.7239992574366
36081011800,539.646573122965
36081011900,705.3076526425672
36081012000,504.18415914016373
36081012100,435.26515439158146
36081012200,484.33035173992323
36081012301,548.3569027606802
36081012400,534.6649931226108
36081012500,460.81683932851985
36081012601,543.8195659741175
36081012602,464.66975998507036
36081012800,432.65477097354216
36081013000,489.84747293780674
36081013200,497.16861069528073
36081013400,635.1749531764709
36081013500,386.45243882215084
36081013600,463.2197792563033
36081013700,450.20040182581073
36081013800,554.8850992877491
36081014000,558.2433144838891
36081014100,468.22187736434364
36081014201,585.0401980362426
36081014202,628.6503530030853
36081014300,547.9691667902555
36081014400,559.4181228820463
36081014500,476.8237831899262
36081014700,566.8250716930332
36081014800,540.1072106716849
36081014900,518.4117428649536
36081015000,439.64714738589834
36081015100,495.9543950197774
36081015200,488.59369907618685
36081015300,500.69379412833047
36081015400,526.4487804379111
36081015500,981.8044405799201
36081015600,539.0054847923543
36081015700,1575.816900518388
36081015801,558.6759898081098
36081015802,779.6236629190365
36081015900,656.4376829932913
36081016100,625.9638785625175
36081016300,642.1643923618714
36081016400,487.7240052932171
36081016600,624.1529839760942
36081016800,446.2896315172324
36081016900,605.6259858583884
36081017000,439.06572086891333
36081017101,428.8512004623794
36081017102,1212.5663412023293
36081017200,477.3683790577799
36081017400,429.16282292024374
36081017600,445.0038747378636
36081017800,442.9677399973837
36081017901,753.1585725542294
36081017902,1143.0886887621953
36081018000,480.3511727057996
36081018101,690.9918157999078
36081018102,630.8801162463382
36081018200,497.4161021027976
36081018300,820.8708834577947
36081018401,495.4777834833477
36081018402,501.3189499762985
36081018501,525.854786069085
36081018502,685.3669847892725
36081018600,411.83138867486224
36081018700,473.2331685093709
36081018800,405.8740682635514
36081018900,492.34647300168706
36081019000,512.861599107309
36081019200,432.16945939574356
36081019400,464.5880738724696
36081019600,510.48410601981317
36081019800,541.35698252912
36081019901,582.0651129369893
36081019902,543.0282645566184
36081019903,432.34392503281595
36081020200,502.6626904185995
36081020400,517.5261254389328
36081020500,427.6878815136519
36081020600,509.9074606395707
36081020800,768.349421606412
36081021200,915.8586767922096
36081021400,1010.4365235008057
36081021601,776.3383076889372
36081021602,457.77758553842085
36081021603,436.82201248333115
36081021900,511.3389596064009
36081022001,666.136289873581
36081022002,620.4287283106592
36081022900,443.37805283230244
36081023000,404.14511382082344
36081023200,528.1440413704987
36081023501,804.7692372161407
36081023502,722.8687593877157
36081023600,692.1036382959323
36081023800,914.1570970882269
36081024000,1217.4385275886236
36081024300,674.2931323029666
36081024500,664.7011924574043
36081024600,516.3801904528838
36081024700,482.0192141403473
36081024900,678.1629837561859
36081025100,693.1263973829235
36081025301,743.0056034857789
36081025302,709.775735069164
36081025401,551.4541928190072
36081025402,726.5859864391988
36081025500,527.9754699320313
36081025700,511.56818196435415
36081025800,477.1720236486427
36081025900,648.8239820923444
36081026000,508.061055751725
36081026100,974.091246806889
36081026200,422.757853259313
36081026300,662.5659724064158
36081026400,464.0976780067092
36081026501,591.5731579984939
36081026502,414.38669371085683
36081026600,496.69375860349203
36081026700,927.0149679184105
36081026901,1111.5050056497282
36081026902,731.8380439113525
36081027000,431.17391236841127
36081027101,650.3820362063433
36081027102,654.6607186938144
36081027200,489.2458994966239
36081027301,1025.6727007413892
36081027302,746.1681193511026
36081027400,437.3171560454349
36081027500,782.413213588314
36081027600,401.9053142952466
36081027701,745.3746640890856
36081027702,560.8811248981899
36081027800,499.0408186727384
36081027900,1001.5612140427003
36081028000,445.8401072454389
36081028100,800.3794265667863
36081028200,457.14822150149894
36081028300,1490.4510760619428
36081028400,536.1974480914022
36081028500,595.8285478420507
36081028700,1039.2974471680398
36081028801,439.18381429725486
36081028802,460.0669179108222
36081028803,432.34392503281595
36081028900,1072.710408209586
36081029100,806.598743685681
36081029300,498.6918614427997
36081029400,928.219631645028
36081029500,683.5061019247518
36081029700,501.08657556822993
36081029900,430.9677201111146
36081030600,679.2613803532513
36081030903,888.873292178177
36081030904,921.229543770042
36081030905,508.7630357879735
36081030906,616.7981871279165
36081031700,720.2435018802372
36081032000,657.7411164636155
36081032700,519.9503329016907
36081032800,466.47259720571003
36081032900,687.7442537992721
36081033000,741.8056039629345
36081033100,436.82201248333115
36081033401,622.1632905304019
36081033403,587.33893506178
36081033404,668.0256136073781
36081033405,524.699071710522
36081033700,450.14190700684736
36081033900,598.9715159628556
36081034700,649.1864923521659
36081035100,534.8002504037378
36081035200,625.2782300674098
36081035300,515.8297968513501
36081035700,722.6581244523586
36081035800,568.7646749537994
36081036100,493.9514778459919
36081036300,490.7214965858566
36081036500,580.9489773469564
36081036600,595.6748250362733
36081036700,501.69569498199314
36081036800,470.1877481722927
36081037100,430.2351261616403
36081037300,565.0287816395917
36081037501,470.1129145012381
36081037502,931.4518792996759
36081037600,683.4389648973583
36081037700,520.1228129449281
36081037900,661.1357872820097
36081038100,725.09824426397
36081038301,453.23674063036935
36081038302,489.2504272445683
36081038400,495.90717408410416
36081039400,536.9541351353759
36081039800,424.8722214658711
36081039901,476.9083944636071
36081039902,573.3300699182495
36081040000,388.81017153819965
36081040101,518.3643527010878
36081040102,552.9044436665378
36081040200,402.29690629132773
36081040301,541.699099628917
36081040302,632.6723315103169
36081040400,536.0379796016889
36081040501,813.8860273753816
36081040502,806.6869943351401
36081040701,501.18567880140125
36081040702,547.65035285737
36081040901,443.23954396650356
36081040902,471.01315173780745
36081041100,555.1946416740076
36081041300,618.691557560375
36081041400,573.9123622615213
36081041500,581.0652688855293
36081042400,476.42305448661114
36081042600,464.0945997908201
36081042700,584.3729301441232
36081043200,424.0746501585791
36081043400,440.88865098048376
36081043701,582.6712114937694
36081043702,678.2316020861483
36081043900,590.5444841803098
36081044000,594.836554624077
36081044301,594.904088445885
36081044302,634.5070445184708
36081044400,868.2303014955022
36081044601,3659.757903555786
36081044602,828.3101705503857
36081044800,498.33888590995167
36081045000,405.22606614859575
36081045200,397.5685377398989
36081045400,612.5463580247649
36081045500,1808.9406557307902
36081045600,423.0602992795652
36081045700,481.19858709541904
36081045800,501.062586986131
36081045900,502.66343769686006
36081046000,1721.1170246532033
36081046100,523.2160934944253
36081046200,807.6943877637767
36081046300,523.7181191917686
36081046400,392.45522320066146
36081046500,596.201236129296
36081046600,639.0169534718505
36081046700,714.7785979971593
36081046800,640.402894433336
36081046901,667.2318015707376
36081046902,668.5272496771493
36081047000,550.2362841339312
36081047100,629.9938623640144
36081047200,461.1016886023002
36081047300,1015.025912374742
36081047500,697.5173780045856
36081047600,383.43508590409704
36081047801,608.2819605009227
36081047802,422.6482917328479
36081047900,697.332055095482
36081048000,527.6410713926172
36081048100,678.6564497347664
36081048200,405.6237742746171
36081048301,449.54883196147955
36081048302,420.53722363836073
36081048400,615.8733717323353
36081048500,887.2024080517867
36081048900,524.5635695913951
36081049201,492.69721693861163
36081049202,442.7763015658642
36081049301,455.4510560220996
36081049302,630.2563415982555
36081049500,389.4726370776139
36081049600,494.23399453132396
36081049700,487.8038613335016
36081049900,695.3701367263787
36081050000,636.3251585401824
36081050201,408.6363122643337
36081050202,400.7488628004526
36081050400,382.77757878936063
36081050500,394.17188611654876
36081050600,413.34787750518456
36081050700,511.4469062559907
36081050800,470.5653619374013
36081051000,436.8459023436644
36081051100,462.700131994205
36081051200,480.400435810607
36081051300,465.3983744790324
36081051500,509.6689397179502
36081051600,443.27404632342115
36081051700,476.24105893745104
36081051800,402.04874183411755
36081052000,427.2647491651092
36081052100,508.7566432197517
36081052200,454.49319773457563
36081052400,429.98059042749367
36081052500,453.9727327100113
36081052600,456.0410600851446
36081052800,447.81233051901995
36081053000,448.00190648471767
36081053100,567.1876919619558
36081053200,490.53583948751435
36081053401,466.9837408174787
36081053501,435.88010900448836
36081053502,475.65932239409284
36081053601,509.202041768646
36081053800,405.2069046664991
36081053901,591.3135964206964
36081053902,453.96541379767416
36081054000,592.4203463125102
36081054200,621.2583115444263
36081054500,550.8730236678164
36081054700,590.5070750592995
36081054800,456.0439363278794
36081054900,835.2150601410141
36081055100,701.4990240753918
36081055200,569.1083070316942
36081055300,866.3461297164893
36081055400,467.8479712814726
36081055500,472.2354331991675
36081055600,386.17989713570705
36081055700,578.5816832148707
36081055800,415.91313242016963
36081055900,509.89512291140124
36081056000,382.9044386177109
36081056100,465.18363101738123
36081056200,385.7783543304348
36081056400,493.3150787942177
36081056500,393.2780310303058
36081056600,446.79960754378027
36081056700,527.8212204954758
36081056800,742.8610465948237
36081057700,713.4496139909954
36081057900,469.3594123942844
36081058000,462.50201896505223
36081058100,512.284510905249
36081058200,570.0130471004337
36081058300,493.05894285272825
36081058500,521.1606671777953
36081058700,508.8404084074843
36081058900,646.3876603622288
36081059000,396.23534641026106
36081059100,595.176567312701
36081059200,416.3672966155219
36081059300,576.5714871705679
36081059400,367.6261265115758
36081059501,469.78344380162065
36081059502,488.920753947954
36081059600,439.6856380903798
36081059800,427.1896847746918
36081059900,380.6772070695956
36081060000,395.66379892744874
36081060100,502.20262415754473
36081060300,627.805528763232
36081060600,370.5603724867938
36081060701,445.91781582324444
36081060800,444.5680941372276
36081061000,428.5504864835799
36081061200,386.0208505228092
36081061301,981.3388786064522
36081061302,451.9059318817901
36081061400,370.5128198955063
36081061601,419.9941981628204
36081061602,393.120407584468
36081061800,451.3659267870953
36081061900,531.0639580281013
36081062000,367.58918150718966
36081062100,521.4745976628884
36081062200,408.4206529692519
36081062300,463.45149711829447
36081062400,427.9117447633522
36081062500,465.16324189928156
36081062600,469.86007187572386
36081062700,483.4176666544506
36081062900,556.3948694239498
36081063000,411.5330016016673
36081063200,566.7390897315364
36081063301,366.8252559065431
36081063302,426.46861601388986
36081063500,469.7067733973335
36081063700,926.1943306332751
36081063800,480.09519603687653
36081063900,486.37155184888275
36081064101,426.42129779782204
36081064102,448.2212075801127
36081064500,575.1749449975092
36081064600,425.29866898981504
36081065000,416.11787303418066
36081065401,547.2048186154491
36081065402,430.1221260277458
36081065501,476.8077739808943
36081065600,567.8058602134905
36081065702,434.2175104677987
36081065703,518.7205059602903
36081065900,437.08906046139083
36081066000,467.3545211641187
36081066100,379.14619404597346
36081066301,512.7931166094111
36081066302,436.82201248333115
36081066401,426.5819600631729
36081066402,495.4424203762464
36081066403,581.1262997366703
36081066404,427.9117447633522
36081066501,522.739807375601
36081066701,473.78171527645156
36081066900,449.73767318089193
36081067100,474.45887471990665
36081067700,462.2212260800213
36081067900,629.6282842083574
36081068000,552.9719342352644
36081068200,395.9003862903507
36081068300,2172.576848951123
36081068700,551.9738281520134
36081069000,496.8074230587885
36081069300,978.6308668946781
36081069400,505.2308927947227
36081069500,542.4388301801616
36081069701,530.5255908343016
36081069702,554.9070594435019
36081070300,465.44389155848813
36081070700,419.3694440983603
36081070900,462.78235849976016
36081071100,786.6428866995747
36081071303,915.177386051379
36081071304,650.7202379733872
36081071305,605.353679859213
36081071306,809.4285687910484
36081071600,623.3003081495948
36081071701,1845.2408612579613
36081071702,606.5935007636821
36081071900,538.6937195529814
36081072100,588.3959140932702
36081072300,360.2163345247488
36081072900,464.301499025292
36081073100,375.77906821503734
36081073700,502.2112060410445
36081073900,675.8462025345815
36081074100,481.5193244229125
36081074300,900.7593828665545
36081074500,580.1223150072532
36081074700,476.23652983242687
36081074900,299.0183639292431
36081075701,728.3471627904796
36081075702,539.0093213029706
36081076901,628.3377942319117
36081076902,462.7847084636218
36081077300,474.0036837556114
36081077500,515.8650256900721
36081077902,629.6212535011798
36081077903,489.92212894914866
36081077904,643.8093287464947
36081077905,510.2503017482714
36081077906,570.1041121427492
36081077907,573.7248961593652
36081077908,478.98266998407377
36081078800,438.153898606302
36081079000,491.9435221944954
36081079200,573.466543137521
36081079300,444.5719722570833
36081079701,777.4549047244151
36081079702,562.2638499066372
36081079900,593.9216383232548
36081080301,596.128074630875
36081080302,525.7519041545711
36081080900,901.0327283279197
36081081400,495.8451143346131
36081081800,481.8253727393889
36081083700,631.3729477683934
36081083800,592.1814544929287
36081084000,733.9777333809249
36081084500,643.092791187961
36081084601,441.64348416126336
36081084602,415.97397878535713
36081084901,1430.1489421655617
36081084902,975.6553135036829
36081085300,1651.5903829264214
36081085500,771.86450495452
36081085700,749.829779710877
36081085900,781.3643102774473
36081086100,488.150707294849
36081086300,758.6497652186249
36081086400,539.1089368532234
36081086500,740.5783936405915
36081086900,866.2059157818497
36081087100,1685.2911041917243
36081088400,948.3269053208484
36081088902,716.6439192500736
36081088903,659.9044598236763
36081089201,807.6175883466074
36081089202,427.9117447633522
36081090700,457.2332905142077
36081091602,432.9668750747888
36081091603,483.388974581608
36081091604,427.9117447633522
36081091800,441.6643289197396
36081091900,575.988283335626
36081092200,439.5129535501755
36081092500,631.9983588083492
36081092800,485.0623845567363
36081092900,665.0091531163098
36081093401,531.8725671008665
36081093402,564.7033542014217
36081093800,657.80185844981
36081093900,636.1648413600694
36081094201,562.0099609582704
36081094202,718.9417737538203
36081094203,711.1143078841344
36081094500,649.8822291752696
36081094700,518.5317041796847
36081095400,772.5417991589356
36081096400,719.6021325244241
36081097202,579.7714772211746
36081097204,583.2465269574002
36081097205,569.9225180887698
36081097206,538.38808479863
36081097207,427.9117447633522
36081097300,430.1443155237585
36081098100,416.2122133149273
36081098700,452.83908346688827
36081099100,681.7164445886764
36081099200,663.9765878134442
36081099701,466.05395480230715
36081099703,484.3914337157239
36081099704,933.3935228412489
36081099705,441.4956520920256
36081099801,960.169653359098
36081099802,655.0865383881309
36081099900,427.9117447633522
36081100801,408.86561568921894
36081100803,706.1158414981438
36081100804,543.3714030747425
36081101002,645.5767943929801
36081101003,729.9669063989503
36081101004,720.6584079015415
36081101700,708.3234085919258
36081102900,523.0927447752958
36081103201,707.2417929324208
36081103202,866.3392283123142
36081103300,498.703637542601
36081103900,726.6030250252568
36081104700,746.4501486229998
36081105900,477.16338200674346
36081107201,436.8772599236753
36081107202,432.34418496193024
36081108500,512.4288279290388
36081109300,430.36634838424953
36081109700,389.1613718385525
36081109900,524.095592057035
36081111300,396.81066965827534
36081112300,617.0795175903258
36081112900,431.24737505621965
36081113300,411.125321836797
36081113900,573.6962742387141
36081114100,419.0231612111861
36081114700,402.29232941475954
36081115100,366.24885319003033
36081115500,445.32845375807665
36081115700,608.6202687158802
36081115900,533.633241552193
36081116100,584.6605554116688
36081116301,846.4632958688273
36081116302,586.6221817250184
36081116700,498.3078261424927
36081117100,721.3305440138546
36081117500,624.9355605567765
36081118100,505.75765939237607
36081118500,494.738699065434
36081118700,468.3499291687606
36081118900,480.6299154547259
36081119100,547.6077294587019
36081119300,487.36043748235153
36081119500,406.62998498123164
36081119900,386.95651429246567
36081120100,432.94443228946295
36081120300,433.40951509759446
36081120500,622.567671092257
36081120701,453.6334693988564
36081120702,439.0784198011579
36081121100,434.5772007569853
36081121500,577.824455550146
36081122300,487.272418981795
36081122702,921.8640353444965
36081122703,724.8839129453737
36081122704,623.2809484726213
36081124100,547.4905653932881
36081124700,523.9839652669822
36081125700,510.41822845879
36081126500,464.92619416853654
36081126700,568.9980282667316
36081127700,498.8472647545979
36081128300,474.35747694535746
