SA1_CODE_2021,Predicted_Weighted_Trips
10202104507,719.7334922305207
10202104508,576.948587777695
10202104509,598.6091465085325
10202104510,736.2408100302098
10202104511,737.6788757149837
10202104512,586.20711868915
10202104513,845.8919883921862
10202104514,617.6038443386257
10202104515,537.5121072715774
10202104516,697.4443475077566
10202104517,486.42069718571685
10202104518,1061.3009445870462
10202104519,562.9370867266638
10202104520,449.3371851268433
10202104521,589.2886949246837
10202104522,557.3808128124768
10202104523,472.53565887580345
10202104524,765.01819269299
10202104601,568.0587684600548
10202104602,559.9361426141623
10202104603,729.8139386191849
10202104604,615.8078575609956
10202104605,497.6832869620366
10202104606,638.6940713289189
10202104607,666.393496423307
10202104608,714.4589867079671
10202104609,587.775128672346
10202104610,520.4748475138354
10202104611,542.2648836743468
10202104612,531.6478677953841
10202104613,421.05631374766455
10202104614,527.1500727614765
10202104615,563.6219976657004
10202104616,684.199090329313
10202104617,930.2674722319366
10202104618,684.3365564183507
10202104619,727.7855755647937
10202104620,623.4535172621144
10202104621,535.03340441484
10202104622,562.053131703189
10202104623,435.5413114114671
10202104624,753.4890013201044
10202104625,869.7587913051626
10202104701,661.755471408259
10202104702,463.39280305217596
10202104703,399.3315885150556
10202104704,682.9659107594322
10202104705,663.617487912073
10202104706,520.8750906716909
10202104707,670.6696632683118
10202104708,671.2446476040559
10202104709,672.0418082360029
10202104710,539.4329530363013
10202104711,696.6071791572696
10202104712,596.9414065903782
10202104713,926.483990661463
10202104714,414.5287042740342
10202104715,598.0265359120522
10202104716,564.4734893888939
10202104717,549.7176145795764
10202104718,571.9325560676299
10202104719,758.3962194246728
10202104720,464.3848891775618
10202104721,575.7222406732205
10202104722,678.9333961827333
10202104723,427.3089499309465
10202104724,2503.14006355749
10202104725,483.0865195482098
10202104726,604.4861342805782
10202104727,533.8678296318993
10202104728,722.6978871711085
10202104729,715.1834186806342
10202104730,506.10245793170213
10202104731,725.1934666687517
10202104732,659.3206033559234
10202104733,511.5729324501028
10202104734,495.83854884149144
10202104735,636.7584628268163
10202104736,693.9114823441251
10202104737,389.68076590854514
10202104801,530.0316550049351
10202104802,629.4098504313639
10202104803,667.3813348803359
10202104804,559.3140802262998
10202104805,581.9023195581633
10202104806,481.10251226908133
10202104807,708.5712992906672
10202104808,598.4261342843045
10202104809,686.0432588155101
10202104810,889.423953220593
10202104811,763.1932137008013
10202104812,823.2368126777322
10202104813,732.559853282236
10202104814,1712.01090164026
10202104815,649.3177702189071
10202104816,564.2785579648086
10202104817,2352.8124438845884
10202104818,764.2221299482463
10202104819,652.437916535414
10202104820,517.9458749706399
10202104821,728.6519143039917
10202104822,708.023548572773
10202104823,546.1531446717555
10202104824,884.8175863288753
10202104825,682.6463769200333
10202104826,617.7052862527064
10202104827,700.1374024208083
10202104828,713.1884948825862
10202104829,658.8284262166549
10202104830,762.7193544479532
10202104831,542.5037735154825
10202104832,649.6567470036445
10202104833,639.6858681297106
10202104834,557.7515566304418
10202104835,575.130965930633
10202104836,677.9972777231918
10202104837,737.0157901954436
10202104838,521.8162715002611
10202104840,522.6107912843179
10202104841,590.6631312614555
10202104842,554.3791504175541
10202104843,655.594215779274
10202104844,540.1885783325354
10202104845,721.7902110963022
10202104846,697.5098913608966
10202104847,549.1693482998993
10202104848,610.8755528606123
10202104849,779.3703882500475
10202104901,567.9039731004856
10202104902,527.6095236557669
10202104903,755.6781671340698
10202104904,770.162806978964
10202104905,572.9827260184776
10202104906,602.2097207177223
10202104907,428.9802207437939
10202104908,417.6101164946862
10202104909,442.7453182085618
10202104910,790.8253376808954
10202105001,770.6783012279358
10202105002,499.7377118771784
10202105003,653.3500904940811
10202105004,523.9037796037859
10202105005,589.2916013347495
10202105006,589.537123060009
10202105007,621.7856922119521
10202105008,882.2142376290058
10202105009,620.7321543038045
10202105010,518.474916180188
10202105011,622.2992806719128
10202105012,557.7858027007732
10202105013,585.6478770495573
10202105014,405.0018904742609
10202105015,566.5070581285164
10202105016,451.10279194983895
10202105017,690.049464706409
10202105018,528.1222240361676
10202105019,592.6333223439213
10202105020,589.8660742574423
10202105021,904.5348269287587
10202105022,679.0656917352301
10202105024,585.8896428760838
10202105025,563.7969591289497
10202105026,710.0807343545267
10202105027,597.5610462118038
10202105028,736.4765956750819
10202105101,579.2154794065784
10202105102,564.5273140533498
10202105103,533.8106890395575
10202105104,395.8272585664604
10202105105,442.7453182085618
10202105106,577.2522471821874
10202105107,389.468812773722
10202105108,613.1068087252198
10202105109,565.4019629321559
10202105110,521.2093688568905
10202105111,491.74499858010796
10202105112,502.5494089820962
10202105113,563.0080388399101
10202105114,480.3419952161792
10202105115,487.4370197150158
10202105116,485.74577678347777
10202105201,719.3734051814528
10202105202,650.5142563034653
10202105203,563.7159761294209
10202105204,963.957438907172
10202105205,759.9224736519266
10202105206,629.1656268894162
10202105207,654.0804297076572
10202105208,637.9075432749507
10202105209,564.2729271753412
10202105210,540.7201384133289
10202105211,449.3371851268433
10202105213,500.5835895207337
10202105214,481.5985664153547
10202105215,551.532997544889
10202105216,638.9272046068733
10202105301,738.919883494163
10202105302,1040.619991302082
10202105303,641.568036629444
10202105304,590.4429019334087
10202105305,744.3705493948089
10202105306,556.3840305011134
10202105307,763.3634579451891
10202105308,923.287681339343
10202105309,797.8775289342378
10202105310,643.0167684667877
10202105311,557.7301195292689
10202105312,509.8333762118858
10202105313,546.0012811553444
10202105314,652.6330376982793
10202105315,722.3561186961002
10202105316,3069.22734704555
10202105317,565.0445006295529
10202105318,562.865020250556
10202105319,486.89157998182804
10202105320,533.5168596017685
10202105321,851.3333041072228
10202105322,554.6932558170002
10202105323,646.0309216372846
