ORIGSA1_2021,DESTSA1_2021,Distance,Origin_Node,Destination_Node,shortest_path_weighted_m,shortest_path_m,walking_time_min,Predicted_Flow
11703132904,11703132903,0,776,7284,652.7009894906571,652.7009894906571,7.770249874888775,71.65049
11703132904,11703132904,0,776,8132,10.166823166254243,10.166823166254243,0.1210336091220743,0.0
11703132904,11703132905,0,776,9969,314.1574948542012,314.1574948542012,3.7399701768357287,77.03521
11703132904,11703132906,0,776,5686,1144.0730173942245,1144.0730173942245,13.619916873740769,15.347313
11703132904,11703132907,0,776,6701,834.2190715974946,834.2190715974946,9.931179423779698,0.0
11703132904,11703132908,0,776,6743,404.82661054218914,404.82661054218914,4.8193644112165375,155.64426
11703132904,11703132909,0,776,6607,479.44561705299486,479.44561705299486,5.707685917297558,36.435226
11703132904,11703132910,0,776,6707,560.0266422880042,560.0266422880042,6.666983836761955,0.0
11703132904,11703132911,0,776,8904,970.6210831596012,970.6210831596012,11.55501289475716,0.0
11703132904,11703132915,0,776,5708,821.307923419886,821.307923419886,9.777475278808168,0.0
11703132904,11703132917,0,776,5704,778.2398788339395,778.2398788339395,9.264760462308804,0.0
11703132904,11703132919,0,776,5710,676.8059077546809,676.8059077546809,8.057213187555725,0.0
11703132904,11703133603,0,776,363,623.9806674608981,623.9806674608981,7.428341279296406,0.0
11703132904,11703133611,0,776,7962,379.81831974338246,379.81831974338246,4.521646663611696,53.704136
11703132904,11703133612,0,776,767,280.30687487013967,280.30687487013967,3.3369866055969006,102.809
11703132904,11703133613,0,776,233,395.3060718971668,395.3060718971668,4.706024665442462,0.0
11703132904,11703133614,0,776,756,345.255140361564,345.255140361564,4.110180242399571,0.0
11703132904,11703133615,0,776,6417,610.451946562245,610.451946562245,7.267285078121964,0.0
11703132904,11703133618,0,776,9984,479.8525207121969,479.8525207121969,5.712530008478535,0.0
11703132904,11703133619,0,776,6737,545.8327640266865,545.8327640266865,6.498009095555791,0.0
11703132904,11703133622,0,776,6459,630.5448882967979,630.5448882967979,7.506486765438071,0.0
11703132904,11703133624,0,776,429,598.2161546330846,598.2161546330846,7.121620888489103,0.0
11703132904,11703133625,0,776,8678,759.698419200569,759.698419200569,9.044028800006776,0.0
11703132904,11703133640,0,776,6757,380.20372437203935,380.20372437203935,4.52623481395285,0.0
11703132904,11703133642,0,776,6611,500.86781245770777,500.86781245770777,5.96271205306795,0.0
11703132904,11801134501,0,776,8517,881.413289412484,881.413289412484,10.49301535014862,0.0
11703132904,11801134535,0,776,8673,810.1883954867529,810.1883954867529,9.64509994627087,0.0
11703132904,11801134536,0,776,2105,933.6692134716686,933.6692134716686,11.115109684186532,0.0
11703132905,11703132902,0,9969,9599,463.37011058665166,463.37011058665166,5.516310840317282,0.0
11703132905,11703132903,0,9969,7284,633.0551668983508,633.0551668983508,7.536371034504176,0.0
11703132905,11703132904,0,9969,776,314.1574948542012,314.1574948542012,3.7399701768357287,0.0
11703132905,11703132905,0,9969,6649,58.092707539369314,58.092707539369314,0.6915798516591586,0.0
11703132905,11703132908,0,9969,6743,203.1739320268644,203.1739320268644,2.4187372860341,25.586893
11703132905,11703132909,0,9969,6607,236.33832566864965,236.33832566864965,2.813551496055353,0.0
11703132905,11703132910,0,9969,6707,339.30067261948125,339.30067261948125,4.039293721660491,0.0
11703132905,11703132915,0,9969,5708,526.3760407665534,526.3760407665534,6.266381437697064,0.0
11703132905,11703132917,0,9969,5704,535.1325874495948,535.1325874495948,6.370626041066605,0.0
11703132905,11703132919,0,9969,5710,455.6857541215324,455.6857541215324,5.424830406208719,0.0
11703132905,11703133603,0,9969,363,649.346469363136,649.346469363136,7.730315111465904,0.0
11703132905,11703133611,0,9969,7962,580.410870411434,580.410870411434,6.909653219183738,0.0
11703132905,11703133612,0,9969,767,343.60368179739794,343.60368179739794,4.090520021397595,0.0
11703132905,11703133613,0,9969,233,458.60287882442503,458.60287882442503,5.459558081243156,0.0
11703132905,11703133614,0,9969,756,370.6209422638018,370.6209422638018,4.412154074569069,0.0
