GEOID,Weighted Population,stations,Edge Density (KM),Street Node Average,Number of Links/Number of Nodes,Intersection Count,%of commercial landuse,%of education landuse,%of industrial landuse,%of other landuse,%of parkland landuse,%of primary production landuse,%of residential landuse,%of transport landuse,%of water landuse,Weekly household income,Household median age
36047114400,2423,17,98803.42056639692,0.0,3.670157068062827,362.0,1.5908147769064769,4.433235432257101,11.29156966031443,38.28773291981217,11.84956659864117,0.0,6.292409770073366,26.254670841995285,0.0,1585.04,40.4
36047114600,3130,5,92773.7513747568,0.0,3.71900826446281,119.0,0.7910660036188442,1.4367735962396913,0.1139700298735652,34.34600658709103,22.979441369958973,0.0,25.685099140908857,14.647643272309034,0.0,1581.31,35.5
36047115000,2962,1,103372.6092622404,0.0,3.8926174496644297,146.0,0.3286457722175847,2.113875425229309,1.2077597658549335,34.72939552882619,21.941203407926015,0.0,22.467725678981463,17.211394420964513,0.0,1366.23,34.5
36047115200,2558,6,100973.7925204264,0.0,3.891891891891892,144.0,0.8684013578862435,1.1067243952786303,1.110270943908955,33.46684858203526,22.504830401337102,0.0,24.12825190366706,16.814672415886747,0.0,1125.81,45.3
36047115600,4108,18,102015.63137108005,0.0,3.602409638554217,153.0,0.5587997744901784,3.1204840675706977,3.33158319787568,35.11504137893261,15.991023094875278,0.0,24.44290337550578,17.440165110749774,0.0,0.0,37.2
36047115800,2529,6,101168.80751528848,0.0,3.90625,127.0,0.1586778675941127,2.030221874941509,0.0,28.99381029983248,30.823201324510052,0.0,24.19548975596411,13.798598877157731,0.0,1540.21,36.2
36047116000,2420,8,96614.089435723,0.0,3.869918699186992,119.0,0.0,0.585025555151452,0.0,28.384992502688775,35.44098930561186,0.0,22.956127477999377,12.632865158548537,0.0,1227.67,45.0
36047116200,2571,8,99516.5404516726,0.0,3.899159663865546,116.0,0.0,0.8647186445596495,0.0459481493788153,31.547071065988803,29.92242587447608,0.0,24.508640771661476,13.111195493935186,0.0,1396.42,34.0
36047116400,3936,12,98840.5322433779,0.0,3.94,148.0,0.1874832666930073,3.373624520926269,0.0,34.57095055564553,23.9646649748561,0.0,23.2216911633741,14.681585518504995,0.0,1475.25,34.6
36047116600,2998,6,103620.38399206796,0.0,3.945578231292517,146.0,0.5042575484251538,1.5455465751229382,0.9925497519503362,36.80303637434176,16.21163852931645,0.0,26.36328171010634,17.579689510737033,0.0,810.73,37.3
36047116800,2661,3,99771.0357296677,0.0,3.659259259259259,132.0,2.040709738402154,4.86776339732162,0.8094126415167935,35.61948366329263,15.01043592343014,0.0,20.889829293210433,20.762365342826232,0.0,1664.67,27.1
36047117000,1952,5,92197.33244636876,0.0,3.5083333333333333,114.0,1.493286758252757,8.251794320047464,2.5332118379653448,36.918147368209624,15.55683617336313,0.0,15.570865031818249,19.675858510343435,0.0,535.38,43.2
36047117201,1961,5,90764.49626925711,0.0,3.6808510638297873,93.0,0.8050150994468576,0.9464413334873456,0.0,34.09515515054519,19.82532718148381,0.0,29.49432207510929,14.833739159927498,0.0,1407.96,37.8
36047117202,4720,2,85618.37045135733,0.0,3.7954545454545454,87.0,0.0,1.135444230962833,0.1565625421559576,34.51214726147264,18.338866552746996,0.0,31.98479091361187,13.872188499049702,0.0,1503.65,37.3
36047117400,3827,8,95501.62237495658,0.0,3.7282608695652177,183.0,1.5627225524515604,0.7246628933904666,0.2597507001801059,34.61996811733861,19.5836760038757,0.0,27.06338389165321,16.18583584111034,0.0,895.83,35.5
36047117601,3029,2,76165.028606959,0.0,3.8875,80.0,0.497074579742405,4.129723059181898,0.1142955554334195,32.429589191236126,28.06590830323898,0.0,23.11643654453228,11.646972766634892,0.0,1555.42,32.3
36047117602,3393,9,81844.95787996461,0.0,3.4148936170212765,87.0,2.426776159030788,0.7815617455348148,1.1357870146203244,32.89856821454928,18.582297350055335,0.0,29.27912831890506,14.895881197304403,0.0,1670.15,32.6
36047117800,1777,10,88875.55014078414,0.0,3.4952380952380953,99.0,0.960973615650114,1.7294013759603888,2.278622313856936,45.85711029786049,14.704646331448902,0.0,15.525862436203086,18.943383629020076,0.0,1135.27,45.3
36047118000,0,16,77184.19874901211,0.0,2.8354632587859423,509.0,0.0,1.363140713162284,0.0,11.092818194479658,80.80300317864817,0.0,0.0,6.741037913709878,0.0,0.0,0.0
36047118201,3674,9,100463.49278304806,0.0,3.559633027522936,104.0,1.27993129187713,2.748783935563853,3.0632050182555366,33.200865326428335,18.073726278017425,0.0,28.221831012167133,13.41165713769059,0.0,1595.69,27.2
36047118202,3288,0,88417.99587402448,0.0,3.738636363636364,87.0,0.0589456745439685,0.6411530527514323,1.2381364636234793,30.892164497173503,20.91615745704025,0.0,32.321838594247495,13.93160426061987,0.0,1765.42,37.1
36047118400,4826,7,92958.7315425186,0.0,3.827586206896552,145.0,1.644345977477184,1.2893941571034373,1.2602228003316436,28.79955244675312,19.74597647370016,0.0,32.04158107160396,15.218927073030503,0.0,1309.48,42.4
36047118600,3099,5,88005.43089521068,0.0,3.7560975609756095,81.0,0.1265205000629728,2.6302194571307704,0.547802770710312,33.083064255631406,19.465803475515433,0.0,29.636443323586583,14.510146217362523,0.0,1518.67,47.4
36047118800,4778,2,100999.93749066662,0.0,3.6163522012578615,154.0,3.6397911724626177,0.4505429301424876,0.0,31.869742753671854,15.432870152593754,0.0,30.347363380489934,18.259689610639352,0.0,1449.88,30.4
36047119000,1785,8,93241.543170789,0.0,3.496551724137931,139.0,3.385096268587757,0.409156670043617,0.5709963627984933,30.466068054185683,23.49917677024088,0.0,19.24194276084744,22.427563113296134,0.0,764.1,43.1
36047119200,3885,2,99635.46440894436,0.0,3.8313953488372094,171.0,0.1753788912555197,2.009940270266822,1.077942034110771,33.19191135929475,22.072894692522222,0.0,22.160965950391628,19.31096680215827,0.0,1717.04,32.9
36047119400,4816,9,94686.08328610056,0.0,3.970149253731343,134.0,0.8245032231186091,1.296357477312994,0.0447019819763101,34.16479712546944,18.982011258384393,0.0,28.53439264502817,16.153236288710087,0.0,1621.77,35.2
36047119600,5979,30,104185.47426644304,0.0,3.7288135593220337,285.0,1.1069492046337903,3.1941544318187893,0.2446712990648233,34.91595528621496,21.131610233660407,0.0,21.614192174285336,17.792467370321887,0.0,1086.79,40.3
36047119800,3514,35,107084.42769943456,0.0,3.61734693877551,381.0,4.646062295905083,4.554834411456751,3.882638232639239,34.642728373726776,11.519523920713752,0.0,15.97336422833016,24.78084853722825,0.0,1159.4,38.3
36047120000,2922,12,116678.25391363876,0.0,3.685279187817259,194.0,2.3325231372561728,2.612150013725464,0.0,36.9614373863445,22.20657302318844,0.0,17.530663842114347,18.35665259737108,0.0,904.44,36.4
36047120200,1999,12,105571.9200477674,0.0,3.4842767295597485,152.0,0.8362556067572705,1.9873860452117933,0.0,30.660464955439895,32.69189900717614,0.0,12.56169061813864,21.26230376727626,0.0,1933.83,33.5
36047120801,4834,13,107762.41967038489,0.0,3.656410256410256,188.0,0.4319580892830081,2.243896154675072,0.0,35.34225904364776,19.095748466018257,0.0,23.04252050471422,19.843617741661692,0.0,2097.9,35.7
36047120802,5247,7,77135.03466507474,0.0,2.857142857142857,57.0,0.0,0.1317599584086216,0.0,41.08955112770889,20.291802580913647,0.0,2.045430089216595,36.44145624375225,0.0,593.33,27.3
36047120803,1350,10,87176.03610781419,0.0,3.3306451612903225,111.0,0.3273744586491467,2.2213339142720554,0.0,38.54160280879418,26.464808680108614,0.0,10.274811071932795,22.1700690662432,0.0,867.79,51.8
36047121000,3738,11,58088.321573099805,0.0,3.289855072463768,63.0,0.0,0.0,0.0,23.65648822374992,57.350317417248135,0.0,10.924112249218153,8.069082109783796,0.0,444.92,29.3
36047121400,4512,15,79152.32442082724,0.0,3.363636363636364,110.0,0.0,0.0,0.0,17.133263670411385,55.60959206495948,0.0,9.780947324710876,17.476196939918275,0.0,732.58,27.0
36047122000,6991,41,67265.67960495371,0.0,3.310091743119266,503.0,0.6872704387965007,1.610722830478634,0.0,40.60014162992088,31.49069500233021,0.0,5.138837751102494,17.514297418180885,2.9580349291903976,1607.58,35.7
36047123700,9642,8,85765.37947515941,0.0,3.5428571428571427,196.0,4.397449182644647,3.5802025155751984,11.795425269451222,35.79902349354677,6.769135915984472,0.0,18.64014322891922,19.01862039387848,0.0,1074.25,14.2
36047150200,2884,5,90151.66612765758,0.0,3.594142259414226,228.0,0.7668000735528548,2.780634076706799,1.2096054217561203,23.972547342767974,31.15482246872935,0.0,16.513452279675374,23.602138336811525,0.0,2552.44,41.7
36047152200,2913,16,89084.36215182197,0.0,3.7935222672064777,244.0,0.3469534480824212,0.7947900556855586,0.061724335605961,18.67764526117564,44.35947462145188,0.0,22.838578758994032,12.920833519004509,0.0,4146.19,49.2
36047990100,0,0,,,,,0.0,0.0,0.0,1.0048977489525657e-05,0.0,0.0,0.0,0.0,99.99998995102251,0.0,0.0
36061000100,0,0,11193.12308589237,0.0,2.869565217391304,19.0,0.0,25.616819376723143,0.0,34.50433094065527,39.33370378625274,0.0,0.0,0.0,0.5451458963688489,0.0,0.0
36061000201,2666,2,50440.16571084136,0.0,3.29,89.0,0.0,2.700218442392044,0.0,16.153220257729405,14.00055548344506,0.0,3.751568668282382,17.865073986194197,45.52936316195692,718.33,31.1
36061000202,6763,16,37634.77170847957,0.0,3.1788079470198674,271.0,0.1873364984785841,0.6773687593147892,0.0,13.02854640974726,15.381286083339129,0.0,4.943263897732168,7.900764808743702,57.881433542644366,705.54,47.6
36061000500,0,5,16759.041191133783,0.0,2.526865671641791,962.0,0.0,2.4202056388518116,0.0,6.191707345158153,9.00247503215512,0.0,0.0,2.3842037111212666,80.00140827271365,0.0,0.0
36061000600,10302,17,65795.29179396662,0.0,3.3648208469055376,280.0,0.1995542705379344,2.0228183566198084,0.0594116869740392,17.415070981114148,15.56292749185233,0.0,10.654708487115796,13.992333144011283,40.09317558177464,709.48,47.3
36061000700,9134,32,61823.68926973231,0.0,3.203522504892368,461.0,10.85690912828576,0.4444257742572805,0.0,12.211682716147587,1.8187067833063584,0.0,5.736500065203376,14.722090421310694,54.20968511148893,3661.31,31.4
36061000800,8747,7,66722.11897096109,0.0,3.5031847133757963,292.0,1.007581668727925,0.4551940955046418,0.5250335349223351,23.34381732380494,8.7770967271287,0.0,5.112366097781773,19.873994487625783,40.90491606450391,601.19,52.2
36061000900,1966,45,39378.1878930708,0.0,2.9892086330935252,465.0,6.515647606519254,0.5080689733711639,0.0,14.39324238421193,1.1393310736748996,0.0,1.1658035743289914,13.058710043884254,63.219196344009504,0.0,30.8
36061001001,1745,2,20110.776439898214,0.0,2.8536585365853657,66.0,0.0,0.0,0.0,9.11289498296004,7.1687912202348185,0.0,0.8769963820809522,12.69530984649382,70.14600756823037,2692.31,44.9
36061001002,6513,3,38770.709093000936,0.0,2.967136150234742,178.0,0.0,0.0955008462658201,0.0,14.961512150057906,19.71336224934603,0.0,4.034662285244224,8.875273761838837,52.31968870724718,457.62,39.3
36061001200,4173,6,90785.01426777264,0.0,3.596638655462185,118.0,0.7530912497659538,2.1123227665388913,0.0,15.381079021266595,27.360858548218815,0.0,12.439786794782131,41.95286161942762,0.0,2198.42,46.1
36061001300,5062,115,139538.94292241638,0.0,3.098062953995157,713.0,23.269561063990853,3.2851671701069427,0.0,30.626138080258944,12.146155233329909,0.0,5.491583428421088,25.18139502389227,0.0,3306.21,31.5
36061001401,3707,8,104707.00712607216,0.0,3.037037037037037,117.0,0.5648048278063719,0.1827309737020614,0.0,22.514424883342283,45.75718082039238,0.0,15.757903678464135,15.222954816292772,0.0,1995.19,53.7
36061001402,3463,5,110855.18267999442,0.0,3.5804195804195804,139.0,1.955184902230304,4.075489525723101,0.0,31.803040580881863,15.976438964291896,0.0,19.741698655736183,26.44814737113664,0.0,1739.79,37.2
36061001501,7677,26,85396.72028243037,0.0,3.2454212454212454,494.0,5.2460953316807855,2.228330770621231,0.0,18.392040423293157,6.611331621621493,0.0,9.01994558322636,24.542814374939592,33.95944189461738,2417.54,41.7
36061001502,8375,22,71665.00218601216,0.0,3.2577319587628866,348.0,8.894977447684333,0.2290490364958134,0.1024948290616425,16.819695405308828,7.165742045431568,0.0,7.3772968423878655,18.27700142579112,41.13374296783883,3929.04,28.5
36061001600,7221,17,126982.02362354592,0.0,3.472668810289389,289.0,5.080315503758554,11.511874382157032,0.4466221148635358,27.76509978627912,12.798035924209287,0.0,16.952835843644763,25.445216445087713,0.0,689.9,45.3
36061001800,6706,42,130426.06120267235,0.0,3.772222222222222,348.0,5.992483390557236,4.175611238440227,0.656149851630515,20.286949197956893,15.75464879946778,0.0,27.49330264327573,25.64085487867163,0.0,1475.5,35.2
36061002000,5048,2,38403.08822883694,0.0,3.135593220338983,111.0,0.0,0.2564139678388499,0.0,16.283855064570098,18.158176498643403,0.0,4.641880127094949,8.294202889177146,52.36547145267556,592.15,44.2
36061002100,7441,71,112988.46630503848,0.0,3.310077519379845,346.0,15.11093356370921,10.698629792158211,0.0,21.340128394893195,5.5027538077123825,0.0,24.35822798729474,22.989326454232252,0.0,0.0,35.1
36061002201,6795,2,87231.86558250064,0.0,3.420289855072464,131.0,0.1231644753704301,5.435130744701707,0.1269475112043188,28.44344296992056,31.01635628023067,0.0,21.52966316269645,13.32529485587585,0.0,768.48,39.4
36061002202,2502,1,101341.05111330368,0.0,3.73469387755102,48.0,0.2390825847776577,2.3539381657936325,0.0,20.933339466424815,23.621825746297635,0.0,32.55395214004169,20.29786189666458,0.0,2917.52,31.4
36061002400,4523,2,14983.396709796858,0.0,2.831858407079646,92.0,0.0,0.0,0.0,11.944062361373891,9.759031571759754,0.0,1.4597506082166225,4.148315718784241,72.6888397398655,405.62,45.8
36061002500,4476,5,66324.54893752065,0.0,2.807174887892377,174.0,0.0,1.158710372823136,0.0,15.322330994943744,20.647571365727455,0.0,5.7616085032716775,16.865283420106955,40.244495343127014,396.1,47.9
36061002601,4199,4,93858.80299871734,0.0,3.6216216216216215,68.0,1.041338648971658,9.523900185392892,0.0,21.45183841174441,31.232077025456064,0.0,24.008954888121803,12.741890840313175,0.0,583.65,44.2
36061002602,3528,2,85976.37481578864,0.0,3.76271186440678,57.0,0.2524789658462562,7.746184890540938,0.4246565987156228,19.73999012334863,27.27761380323876,0.0,32.290721376186546,12.268354242123245,0.0,1730.19,37.2
36061002700,1101,6,172707.29945793675,0.0,3.2789115646258504,128.0,1.3494764174592064,3.887710310759028,0.0,27.672874785829688,26.403699865068344,0.0,16.745647659349025,23.9405909615347,0.0,2385.83,60.0
36061002800,6509,10,95530.3739796021,0.0,3.4213836477987423,146.0,0.5573261259820539,5.44098110912125,0.512549497057,26.451310281662984,20.37649668761867,0.0,27.17081063989349,19.490525658664556,0.0,1359.44,42.1
36061002901,562,10,110308.66402459893,0.0,3.0694444444444446,186.0,14.30401148282867,19.041614246766436,0.0,26.78025539719126,15.853055330942365,0.0,0.3533776230025903,23.66768591926868,0.0,213.35,38.5
36061002902,3493,5,123945.28662321184,0.0,3.236842105263158,208.0,7.304897217293043,4.697253336577328,0.0,22.374216890807133,13.369931222070376,0.0,31.80320120040907,20.450500132843025,0.0,0.0,50.2
36061003001,4270,3,104166.54970638124,0.0,3.87603305785124,119.0,5.213168141867403,9.02320225624238,0.284369102892551,21.647082082590863,13.649867102383489,0.0,30.142158051660576,20.040153262362757,0.0,1709.4,29.4
36061003002,2833,9,106558.20183788436,0.0,3.7045454545454546,87.0,1.0641463076130535,1.060194638286747,0.0,19.21152374293098,26.1571460293013,0.0,30.960946751997326,21.546042529870597,0.0,1436.37,34.8
36061003100,2910,35,124444.89817035112,0.0,3.2622549019607843,366.0,25.940448701933807,2.9366561014584973,0.2814014732527186,23.640886664185647,19.85372374739188,0.0,5.443458668926109,21.903424642851338,0.0,3639.42,25.1
36061003200,7866,13,104091.46041544732,0.0,3.272340425531915,209.0,0.4510074467507427,2.4116758843867294,0.0,19.268945803381204,39.07574056700667,0.0,25.888639222247686,12.903991076226973,0.0,1947.96,35.5
36061003300,5951,42,119656.18415362589,0.0,3.5424710424710426,497.0,10.36028494705008,2.209758901001084,0.1226499149547148,20.338298813331583,6.111131074136268,0.0,25.89858686954111,34.95928947998515,0.0,0.0,39.1
36061003400,6990,23,94950.8935089816,0.0,3.830357142857143,110.0,0.8264550099394193,4.554704601930368,0.2038037313406131,20.74658092457462,20.255945834314765,0.0,38.247578639631506,15.164931258268709,0.0,2334.87,32.3
36061003601,3050,8,110559.26159180496,0.0,3.4838709677419355,112.0,2.8556252721285587,3.0391949237121527,0.0,18.78668461808952,26.54909460822832,0.0,28.442468327634387,20.326932250207054,0.0,1096.15,40.6
36061003602,3444,10,100636.37699543756,0.0,3.5306122448979593,90.0,1.7469543364863456,5.484866260969373,0.5707561283687276,17.755056986813077,26.021982649336326,0.0,28.193990937319388,20.226392700706757,0.0,2980.77,33.9
36061003700,3460,29,56288.857542138896,0.0,3.5225225225225225,419.0,7.050957020636105,0.3212269425102504,1.3444436072420718,14.268886009648318,5.474273860472436,0.0,3.8429870262568464,19.783091001044983,47.91413453218898,0.0,40.1
36061003800,7282,4,88900.08060928273,0.0,3.7163120567375887,134.0,3.826239814793083,5.7058598002984215,0.1642817200933645,20.81483780140803,17.241204542363754,0.0,36.40106932301322,15.846506998030124,0.0,1504.23,31.5
36061003900,5699,4,52524.959883948184,0.0,3.066775244299674,509.0,2.424692899466596,1.8254342910618369,0.0,11.173664091398305,5.793322960695287,0.0,8.943890304081217,12.569273495926833,57.26972195736994,3895.04,43.2
36061004001,3304,3,76322.73895064314,0.0,3.739130434782609,44.0,0.4297582142459297,10.542857951329,0.0,24.16136812051233,14.787047315487396,0.0,31.09722068244452,18.981747715980816,0.0,2897.33,33.2
36061004002,6268,10,86776.97708001915,0.0,3.723076923076923,64.0,1.0423015383246412,8.592686122692449,0.0,20.59673654179705,19.53350395906696,0.0,33.15620008049884,17.078571757620036,0.0,3785.25,27.3
36061004100,6889,7,120297.34323953291,0.0,3.784615384615385,253.0,11.621705677057548,3.521131702204989,0.0775176463803294,25.06222768281661,3.6985471310493496,0.0,34.05617964525342,21.96269051523775,0.0,1959.48,40.9
36061004200,5141,12,105668.87535067764,0.0,3.7708333333333335,93.0,8.283652315374804,11.14236794851865,0.0,22.41849822979707,8.321803793464694,0.0,24.692607347117033,25.14107036572775,0.0,2520.83,20.5
36061004300,3524,20,103079.74040649588,0.0,3.7341040462427744,166.0,12.660171148824633,3.590265101192087,0.0,20.522829813771615,12.411793577109464,0.0,32.68195688518075,18.132983473921453,0.0,2360.19,36.2
36061004400,16963,17,54328.48699614738,0.0,2.6646026831785345,718.0,0.0,0.0,0.397485107819965,11.26465934976098,18.651233145135205,0.0,7.216309315124618,9.24824171914034,53.2220713630189,2947.69,38.8
36061004500,957,15,107527.29902770974,0.0,3.5681818181818183,122.0,28.65702365347833,0.298717416529193,0.140426958268707,20.633629726659173,2.398661602739559,0.0,22.88752666307797,24.984013979247056,0.0,3282.96,39.7
36061004700,2187,12,112274.49702621948,0.0,3.654028436018957,200.0,12.54743008686896,0.0,0.0710736112045656,19.77674230846532,7.025167298611965,0.0,38.286027648490354,22.29355904635883,0.0,2860.58,36.7
36061004800,6972,11,102057.14500385778,0.0,3.5806451612903225,185.0,1.5748466162728592,12.515171481578754,0.0,19.050733308479597,24.588210351335395,0.0,25.914871681453533,16.356166560879867,0.0,3114.87,33.6
36061004900,4203,17,97191.34766327632,0.0,3.798969072164948,188.0,14.474785318630442,1.891633502119572,0.0,18.60469714241306,8.439763713699723,0.0,40.29719203482392,16.291928288313287,0.0,2826.29,45.1
36061005000,4774,16,114534.68514085816,0.0,3.760869565217391,180.0,11.424300647857503,4.120546478797223,0.0,17.73588208176696,18.23931112871944,0.0,26.886794022233502,21.59316564062537,0.0,3947.12,37.2
36061005200,3543,13,104892.90916772732,0.0,3.453658536585366,192.0,22.06030050410668,3.8309407810399234,0.0,23.893977816913985,10.878696379656622,0.0,19.14339866066386,20.192685857618933,0.0,4591.35,34.6
36061005400,4453,14,79430.9588311063,0.0,3.793103448275862,83.0,29.788630381212833,3.864310049063212,0.0,19.73123667291925,5.350386643207038,0.0,24.21660072367417,17.048835529923497,0.0,2398.69,46.5
36061005501,5346,8,102866.94524846204,0.0,3.5073529411764706,130.0,3.2655494647965573,20.882604495991128,0.0,22.859728023808067,31.687891707274694,0.0,5.678958925185728,15.625267382943823,0.0,4121.27,33.6
36061005502,1899,19,111223.674295232,0.0,3.728476821192053,145.0,15.06347317153726,0.8350198989613135,0.0,20.287073439409536,7.629057904814245,0.0,30.158962080520293,26.026413504757347,0.0,3458.54,39.5
36061005600,3822,42,108360.7846913974,0.0,3.3529411764705883,208.0,25.954054932515003,1.0403723681429955,0.4677882778714793,19.19570586243106,18.065810382518464,0.0,14.79826443117575,20.47800374534526,0.0,3520.54,43.7
36061005700,2600,20,88771.46915620641,0.0,3.607476635514019,102.0,21.32896980182635,6.913870063470257,0.0,20.67898246385948,6.497946636154232,0.0,20.030668833544674,24.549562201145015,0.0,3867.62,35.5
36061005800,3986,20,88493.70645654101,0.0,3.7936507936507935,122.0,33.39121836008184,2.992621136732542,0.0,21.084921500241222,2.492635666328736,0.0,18.15431269494966,21.884290641665995,0.0,3977.44,31.8
36061005900,5120,7,108198.72425313928,0.0,3.6884057971014497,134.0,2.781883344239537,15.463912988588088,0.0,18.402247368660607,13.898446789091189,0.0,32.43145265284604,17.022056856574533,0.0,3487.98,39.5
36061006000,5077,5,40428.38925100267,0.0,2.9295774647887325,238.0,0.7151356555079262,0.0,0.6104276922338748,4.4306890958314815,14.217537883377664,0.0,1.9820960312288416,6.404911852746589,71.63920178907364,3896.15,42.8
36061006100,5319,16,94800.22061400884,0.0,3.7131147540983607,115.0,16.248238417234923,7.418943031704499,0.0,18.96471171942998,9.880584501001044,0.0,29.764464621945276,17.723057708684266,0.0,3445.52,30.2
36061006200,3886,10,21858.97629295809,0.0,3.008298755186722,202.0,0.6605343882830469,5.865260344016741,0.0,8.647687572909922,1.7432715895058646,0.0,0.9167571712981912,7.522269981036707,74.64421895294953,2004.9,31.4
36061006300,5759,25,80710.28633394056,0.0,3.6293103448275863,108.0,5.9184252366452,4.777000680262122,0.0,16.529343075109963,21.39473411794425,0.0,39.22970940362116,12.150787486417318,0.0,3346.06,42.8
36061006400,7729,16,86851.3345387387,0.0,3.765217391304348,111.0,2.4135744379616355,11.92297168074035,0.0,22.096513567069163,14.04229112926335,0.0,29.441988411960978,20.08266077300452,0.0,2507.4,33.6
36061006500,5585,8,115833.09020199651,0.0,3.596296296296296,257.0,1.2830803167244225,7.393981243000446,0.0,18.95041243188138,32.028936134670744,0.0,27.20978951807821,13.133800355644809,0.0,2572.71,31.6
36061006600,11034,7,94291.2251878401,0.0,3.3841463414634148,148.0,0.5181353083411332,5.111993033278489,0.0,22.088466280500008,23.46123814435468,0.0,32.49947751680532,16.320689716720366,0.0,1961.35,35.6
36061006700,4652,11,118886.03368426482,0.0,3.719298245614035,223.0,2.6298447030987844,2.9855213606775517,0.0,22.269960477246844,21.871041660956767,0.0,33.220826426212724,17.022805371807333,0.0,2525.08,34.5
36061006800,6430,28,97874.92878382944,0.0,3.92156862745098,153.0,12.98492093718542,12.461819650541218,0.0,19.049618497763948,8.577513403341454,0.0,27.17642220602867,19.749705305139287,0.0,2479.21,31.2
36061006900,2681,0,47533.65238599308,0.0,3.497907949790795,227.0,1.2258174788385912,0.6098677015114865,0.2892155332322537,11.27775044396457,5.101150848932761,0.0,3.4319508799583036,21.80424475669905,56.260002356863,4587.75,36.2
36061007001,3997,3,74136.64652778395,0.0,3.361111111111111,67.0,2.5637623513257664,2.236524927847801,0.0,21.686541143203495,30.739997389415237,0.0,25.405444892923416,17.367729295284274,0.0,3140.13,33.3
36061007002,3479,8,82224.32040616125,0.0,3.2435897435897436,64.0,2.9227539347469964,3.8082198661071422,0.0,18.455686946311612,20.104614628681073,0.0,36.537029134368424,18.171695489784742,0.0,2980.1,29.9
36061007100,5231,20,106799.77852143852,0.0,3.5971563981042656,203.0,2.574128397264254,5.467002512055831,0.0,19.059290468099864,20.747737237524753,0.0,34.91209964103736,17.239741744017934,0.0,2893.25,36.2
36061007200,7113,15,100713.30953369416,0.0,3.6615384615384614,183.0,10.356600536635217,4.821906435536461,0.0,20.79344053424764,14.390531741114026,0.0,27.92821918003496,21.7093015724317,0.0,2634.21,31.7
36061007300,5393,22,117347.22854797736,0.0,3.810810810810811,219.0,1.612274503151228,3.4700012206173168,0.0,16.829728510382402,23.12701136823996,0.0,40.62757040099327,14.333413996615832,0.0,3376.73,44.8
36061007400,5355,27,97785.81683781998,0.0,3.8282208588957056,160.0,32.6213604587054,1.572717729908481,0.0,21.264304599882795,3.869138099174953,0.0,18.31944428283816,22.353034829490223,0.0,4144.44,35.3
36061007500,3898,8,43678.183723203336,0.0,3.448559670781893,232.0,0.2432249100355534,0.1933193968815382,0.0,9.68394035092896,9.656822879406809,0.0,4.997202258169196,11.266990481524054,63.95849972305387,3608.6,47.8
36061007600,2362,31,89015.48616748927,0.0,3.682170542635659,121.0,37.98803182053012,0.6636767118351506,0.0,25.413531604103053,3.1185309906030825,0.0,10.20465017344264,22.611578699485957,0.0,3723.92,35.3
36061007700,5600,20,119839.74466390234,0.0,3.674897119341564,242.0,2.072961090063054,3.5725635409321255,0.1845388441534891,18.46500489963853,21.964281310637084,0.0,35.3135239166396,18.427126397936114,0.0,4423.92,36.4
36061007800,8015,9,107202.69923145066,0.0,3.595959595959596,187.0,2.985973415078315,2.667497126280388,0.0,25.840147497037055,21.288964545238223,0.0,19.384130400718632,27.833287015647393,0.0,2578.69,37.8
36061007900,4458,8,42675.70340458377,0.0,3.4292929292929295,371.0,1.3862969989774068,0.1364228385290432,0.0,11.58562399761348,4.98873979389571,0.0,3.2120803753726523,12.36078913336402,66.3300468622477,3847.67,42.0
36061008000,5319,18,107847.53793930616,0.0,3.6502242152466366,212.0,20.21505963944208,2.6425915961931365,0.0,18.33828572780307,13.962257861780614,0.0,24.85478068126133,19.987024493519773,0.0,3405.87,33.6
36061008100,6191,30,80482.75157351863,0.0,3.951219512195122,81.0,3.3478042873291325,1.7813702085373562,0.0767540750845343,19.87619244416348,12.349505563204302,0.0,45.88365200422497,16.684721417456227,0.0,2587.27,44.1
36061008200,3450,13,90895.01669069634,0.0,3.7712418300653594,150.0,34.78010556695293,5.4411366764825475,0.0,18.360073125010523,6.698386482911729,0.0,13.258267990682,21.46203015796027,0.0,3118.13,38.5
36061008300,3614,15,92407.0391590632,0.0,3.4195804195804196,129.0,25.87075874486244,4.43892833683035,0.0,18.285424763451307,12.015900658983677,0.0,20.574623853835657,18.81436364203656,0.0,1442.31,41.9
36061008400,1765,25,82013.28450612965,0.0,3.457627118644068,106.0,31.5118284053005,10.297270505755916,0.0,18.13617312565783,15.150827770022188,0.0,7.112485752825287,17.791414440438274,0.0,4452.81,36.9
36061008601,3332,7,18563.545297719364,0.0,3.1702127659574466,124.0,0.0549703499171466,0.1096388952594851,0.0,5.777409048298469,5.30350608482553,0.0,0.7916711252937247,6.6009175042866755,81.36188699211895,2789.5,30.8
36061008602,0,3,25463.828266564487,0.0,3.0,143.0,0.0,4.701627434237476,0.0,9.978817276954713,5.349010667419296,0.0,0.0,4.002790752976191,75.96775386841233,0.0,0.0
36061008603,4970,3,43039.02727806874,0.0,3.407407407407407,98.0,2.0243255835128227,0.1847356746620722,0.0,8.83278112290203,9.94516592884526,0.0,10.360021893659228,11.825435614235046,56.82753418218353,3860.29,52.7
36061008700,5376,8,82709.07131832968,0.0,4.0,77.0,11.734239154206206,2.206371575721905,0.0967686858559998,18.60377712523772,10.415499482734466,0.0,38.303641539495935,18.639702436747772,0.0,2892.0,32.9
