ORIGSA1_2021,DESTSA1_2021,Distance,index_x,dist_to_SA1_x,Origin_Node,dist_to_node_x,index_y,dist_to_SA1_y,Destination_Node,dist_to_node_y,shortest_path_m
11702132820,11703133022,0,13,0.0,3065.0,0.0,57,0.0,3000.0,0.0,1419.2574740770704
11702132820,11703133029,0,13,0.0,3065.0,0.0,62,0.0,3136.0,0.0,751.0087836210704
11702132820,11703133031,0,13,0.0,3065.0,0.0,64,0.0,3151.0,0.0,943.0790939924268
11702132820,11703133032,0,13,0.0,3065.0,0.0,65,0.0,3185.0,9.331397911231848e-10,972.5239913723283
11702132820,11703133039,0,13,0.0,3065.0,0.0,72,0.0,9243.0,0.0,2283.0625604122415
11702132820,11703133049,0,13,0.0,3065.0,0.0,81,0.0,3187.0,0.0,1242.916877817164
11702132820,11703164020,0,13,0.0,3065.0,0.0,275,0.0,3398.0,0.0,729.2002290065388
11703132901,11703132901,0,14,0.0,4374.0,0.0,14,0.0,9414.0,0.0,251.2080637782949
11703132901,11703132906,0,14,0.0,3730.0,0.0,19,0.0,6519.0,0.0,925.9054875614415
11703132901,11703132911,0,14,0.0,3730.0,0.0,24,0.0,9408.0,0.0,595.5512023285601
11703132901,11703132913,0,14,0.0,3730.0,0.0,26,0.0,4377.0,0.0,709.2523441125489
11703132901,11703132914,0,14,0.0,3730.0,0.0,27,0.0,3924.0,0.0,1037.2953458677632
11703132901,11703132921,0,14,0.0,3730.0,0.0,34,0.0,4360.0,2.561798445492213e-09,492.117992384801
11703132901,11703132922,0,14,0.0,3730.0,0.0,35,0.0,4365.0,0.0,642.4731639912917
11703132901,11703132923,0,14,0.0,3730.0,0.0,36,0.0,3547.0,9.331397911231848e-10,276.74447457118094
11703132901,11703132926,0,14,0.0,3730.0,0.0,39,0.0,3941.0,0.0,702.2891155169618
11703132901,11703132927,0,14,0.0,3730.0,0.0,40,0.0,7458.0,0.0,308.43819333029296
11703132901,11703132928,0,14,0.0,3730.0,0.0,41,0.0,3957.0,0.0,220.89438224677286
11703132901,11703133333,0,14,0.0,3730.0,0.0,164,0.0,7221.0,2.3283064365386963e-09,806.9325760146916
11703132901,11703133334,0,14,0.0,3730.0,0.0,165,0.0,7463.0,0.0,586.5533934155394
11703132901,11703133336,0,14,0.0,3730.0,0.0,167,0.0,7456.0,0.0,383.90187716614446
11703132901,11703133337,0,14,0.0,3730.0,0.0,168,0.0,7245.0,0.0,464.07171306947356
11703132901,11703133351,0,14,0.0,3730.0,0.0,181,0.0,9459.0,0.0,293.8343888568586
11703132901,11703133352,0,14,0.0,3730.0,0.0,182,0.0,4385.0,0.0,277.26081581723804
11703132902,11703132902,0,15,0.0,6181.0,0.0,15,0.0,9878.0,0.0,408.4282532581836
11703132902,11703132903,0,15,0.0,6596.0,0.0,16,0.0,6369.0,1.862645149230957e-09,394.3962648971872
11703132902,11703132904,0,15,0.0,6596.0,0.0,17,0.0,861.0,0.0,751.8440681406835
11703132902,11703132905,0,15,0.0,6596.0,0.0,18,0.0,7500.0,0.0,504.36479168433664
11703132902,11703132906,0,15,0.0,6596.0,0.0,19,0.0,6519.0,0.0,603.6221067690983
11703132902,11703132907,0,15,0.0,6596.0,0.0,20,0.0,7465.0,0.0,640.6802776226463
11703132902,11703132908,0,15,0.0,6596.0,0.0,21,0.0,7504.0,0.0,450.654870757134
11703132902,11703132909,0,15,0.0,6596.0,0.0,22,0.0,7489.0,0.0,762.6194416204763
11703132902,11703132910,0,15,0.0,6596.0,0.0,23,0.0,7473.0,2.3865140974521637e-09,681.2968959112369
11703132902,11703132911,0,15,0.0,6596.0,0.0,24,0.0,9408.0,0.0,478.97244146950777
11703132902,11703132912,0,15,0.0,6596.0,0.0,25,0.0,3514.0,2.270098775625229e-09,961.2239164581598
11703132902,11703132913,0,15,0.0,6596.0,0.0,26,0.0,4377.0,0.0,884.1287879888561
11703132902,11703132919,0,15,0.0,6596.0,0.0,32,0.0,6354.0,0.0,954.4355291246244
11703132902,11703132922,0,15,0.0,6596.0,0.0,35,0.0,4365.0,0.0,785.450156858767
11703132902,11703132923,0,15,0.0,6596.0,0.0,36,0.0,3547.0,9.331397911231848e-10,689.577026192424
11703132902,11703132925,0,15,0.0,6596.0,0.0,38,0.0,6576.0,0.0,841.6291453781815
11703132902,11703132926,0,15,0.0,6596.0,0.0,39,0.0,3941.0,0.0,877.165559393269
11703132902,11703133611,0,15,0.0,6596.0,0.0,193,0.0,8734.0,0.0,739.1288282313911
11703132902,11703133612,0,15,0.0,6596.0,0.0,194,0.0,852.0,0.0,836.5910695928084
11703132902,11703133614,0,15,0.0,6596.0,0.0,196,0.0,840.0,2.3865140974521637e-09,817.9171651390941
11703132902,11703133625,0,15,0.0,6596.0,0.0,206,0.0,2259.0,0.0,884.5323132216357
11703132902,11801134501,0,15,0.0,6596.0,0.0,511,0.0,2270.0,0.0,339.87688208849687
11703132902,11801134504,0,15,0.0,6596.0,0.0,514,0.0,3794.0,0.0,1160.4941533781503
11703132902,11801134535,0,15,0.0,6596.0,0.0,532,0.0,2576.0,2.5076627764545864e-09,715.6313529620379
11703132902,11801134536,0,15,0.0,6596.0,0.0,533,0.0,2967.0,0.0,516.1444538595431
11703132903,11703132902,0,16,0.0,6369.0,1.862645149230957e-09,15,0.0,6596.0,0.0,394.3962648971872
11703132903,11703132903,0,16,0.0,6369.0,1.862645149230957e-09,16,0.0,6593.0,1.862645149230957e-09,218.41254049782893
11703132903,11703132904,0,16,0.0,6369.0,1.862645149230957e-09,17,0.0,861.0,0.0,763.000772344698
11703132903,11703132905,0,16,0.0,6369.0,1.862645149230957e-09,18,0.0,7500.0,0.0,515.5214958883512
11703132903,11703132906,0,16,0.0,6369.0,1.862645149230957e-09,19,0.0,6519.0,0.0,807.048134423141
11703132903,11703132907,0,16,0.0,6369.0,1.862645149230957e-09,20,0.0,7465.0,0.0,713.7376978409715
11703132903,11703132908,0,16,0.0,6369.0,1.862645149230957e-09,21,0.0,7504.0,0.0,461.81157496114855
11703132903,11703132909,0,16,0.0,6369.0,1.862645149230957e-09,22,0.0,7489.0,0.0,773.7761458244909
11703132903,11703132910,0,16,0.0,6369.0,1.862645149230957e-09,23,0.0,7473.0,2.3865140974521637e-09,692.4536001152516
11703132903,11703132911,0,16,0.0,6369.0,1.862645149230957e-09,24,0.0,9408.0,0.0,744.9784907684203
11703132903,11703132912,0,16,0.0,6369.0,1.862645149230957e-09,25,0.0,3514.0,2.270098775625229e-09,1177.5909627232154
11703132903,11703132913,0,16,0.0,6369.0,1.862645149230957e-09,26,0.0,4377.0,0.0,1150.1348372877685
11703132903,11703132923,0,16,0.0,6369.0,1.862645149230957e-09,36,0.0,3547.0,9.331397911231848e-10,955.5830754913366
11703132903,11703132926,0,16,0.0,6369.0,1.862645149230957e-09,39,0.0,3941.0,0.0,1143.1716086921815
11703132903,11703133605,0,16,0.0,6369.0,1.862645149230957e-09,187,0.0,918.0,0.0,922.1699682821959
11703132903,11703133611,0,16,0.0,6369.0,1.862645149230957e-09,193,0.0,8734.0,0.0,460.6488495321971
11703132903,11703133612,0,16,0.0,6369.0,1.862645149230957e-09,194,0.0,852.0,0.0,847.7477737968229
11703132903,11703133613,0,16,0.0,6369.0,1.862645149230957e-09,195,0.0,298.0,0.0,600.6407519916456
11703132903,11703133614,0,16,0.0,6369.0,1.862645149230957e-09,196,0.0,840.0,2.3865140974521637e-09,829.0738693431088
